CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,engagement_score,login_frequency,purchase_count,support_tickets,previous_campaign_response,treatment,outcome,Geography_Germany,Geography_Spain
613,1,34,5,144094.2,1,1,0,44510.26,67,9,19,3,1,1,1,0,0
701,1,33,9,147510.34,1,1,0,190611.92,63,5,8,5,1,1,1,0,0
578,0,28,8,161592.76,1,1,0,177834.79,48,14,4,4,1,1,1,0,1
689,0,40,1,0.0,2,1,1,119446.64,51,12,5,2,1,0,0,0,0
687,0,72,4,0.0,2,1,1,50267.69,37,12,18,4,0,1,0,0,1
499,0,53,1,75225.53,2,0,0,144849.1,38,11,11,5,1,0,0,0,1
693,0,39,0,0.0,2,0,0,81901.6,52,11,4,3,0,1,0,0,1
737,0,70,9,87542.89,2,1,1,42576.86,12,14,4,4,1,1,1,0,0
651,0,32,8,144581.96,1,1,1,87609.5,19,7,17,3,0,1,1,0,0
753,1,33,5,122568.05,2,1,1,82820.85,68,12,5,2,1,0,1,0,0
523,0,24,5,172231.93,1,0,1,155144.12,23,5,8,5,0,1,0,0,1
458,0,28,2,171932.26,2,1,1,9578.24,85,2,10,2,0,1,1,1,0
643,1,39,7,0.0,2,1,1,170392.59,56,6,13,4,1,1,1,0,0
638,0,34,7,0.0,2,0,0,3946.29,51,7,1,3,0,1,1,0,1
685,1,38,4,111798.06,2,1,1,102184.66,41,14,13,3,0,0,1,1,0
684,1,38,4,0.0,3,1,0,75609.84,41,11,18,2,0,0,0,0,0
670,0,27,5,79336.61,1,1,1,26170.08,51,13,9,4,1,0,1,0,0
701,1,63,3,120916.52,3,0,0,144727.45,41,6,4,5,1,1,0,1,0
705,0,31,3,142905.51,1,1,1,58134.97,35,13,3,3,1,0,1,0,0
593,1,27,10,0.0,3,0,0,94620.0,10,14,6,7,0,1,0,0,1
651,0,33,1,96834.78,1,1,0,108764.69,65,3,12,3,1,1,1,0,0
741,1,37,9,105261.76,2,1,1,149503.54,11,10,9,3,0,0,1,0,0
596,1,54,1,123544.0,1,1,1,120314.75,90,8,9,1,0,0,1,1,0
581,1,41,2,127913.71,2,1,1,44205.95,39,3,3,4,1,0,1,1,0
689,0,28,5,95328.6,1,1,0,6129.61,80,14,15,2,1,1,1,0,1
544,1,30,4,73218.89,1,0,1,126796.69,61,5,14,2,0,0,1,0,0
718,0,41,1,0.0,2,0,1,27509.52,18,9,10,5,1,0,1,0,0
583,1,35,8,149995.72,2,1,0,42143.55,31,11,18,5,0,1,1,1,0
663,1,28,8,123674.28,2,1,1,87985.2,43,5,2,3,1,1,0,1,0
666,1,33,2,124125.26,1,1,0,81884.8,58,7,14,3,0,0,0,1,0
524,1,29,3,159035.45,1,1,0,2705.31,10,11,15,5,1,0,1,0,1
599,1,27,5,0.0,2,1,0,30546.4,82,14,13,3,0,0,0,0,0
667,1,27,7,156811.74,1,1,1,149402.59,93,7,4,0,1,0,1,0,0
727,1,52,4,0.0,2,1,1,118429.02,62,5,16,2,1,0,1,0,0
689,0,55,4,0.0,2,1,1,58442.25,92,2,17,1,1,0,0,0,1
639,1,39,6,150555.83,1,1,0,30414.17,49,5,18,3,1,0,0,0,0
678,1,28,2,109137.12,1,1,1,58814.41,54,7,0,3,1,0,1,0,0
523,1,36,8,158351.02,2,1,0,155304.53,77,7,8,3,1,1,1,0,0
650,0,47,9,0.0,1,1,0,187943.6,18,4,13,7,1,1,1,0,0
744,1,35,7,0.0,2,1,1,43036.6,31,1,19,3,0,1,1,0,1
697,1,40,4,0.0,2,0,1,26543.28,27,6,19,4,0,1,1,0,0
800,0,46,6,0.0,2,1,0,171928.04,85,13,10,1,0,1,0,0,1
664,1,24,7,0.0,1,0,1,35611.35,52,14,1,5,1,0,1,0,0
740,1,39,9,0.0,2,1,0,19047.23,48,3,19,5,1,0,1,0,0
835,0,56,2,0.0,2,1,1,39820.13,82,11,4,0,0,1,1,0,0
559,1,52,2,0.0,1,1,0,129013.59,15,5,14,5,1,1,0,0,0
676,1,36,1,82729.49,1,1,0,113810.12,92,4,11,2,0,1,1,0,1
613,0,45,9,142765.24,2,1,0,34749.65,57,13,13,3,0,0,1,1,0
713,0,25,4,121172.97,1,1,1,56268.98,16,2,10,4,0,1,0,0,0
751,0,28,10,132932.14,2,1,1,46630.47,89,12,8,2,1,0,1,1,0
523,1,22,8,123374.46,1,1,1,124906.59,78,7,19,4,0,1,0,0,0
775,0,74,0,161371.5,1,1,1,134869.93,25,14,7,5,0,1,0,1,0
608,1,45,4,0.0,2,0,0,36697.48,10,5,11,6,0,1,0,0,1
673,1,51,8,79563.36,2,1,1,172200.91,46,14,2,3,1,0,1,0,0
616,1,46,2,0.0,2,1,0,137136.46,92,7,14,3,0,1,1,0,0
650,0,48,7,138232.24,1,1,0,57594.78,46,9,7,5,1,1,0,1,0
655,0,41,5,0.0,1,0,0,36548.0,90,4,6,1,1,1,1,0,0
782,0,53,1,81571.05,1,1,0,182960.46,73,5,16,2,0,1,1,1,0
781,1,35,1,0.0,2,0,0,42117.9,99,9,11,0,0,1,1,0,1
593,0,33,0,95927.04,1,1,0,199478.05,95,13,19,0,1,1,1,0,0
505,1,35,8,116932.59,1,1,0,91092.84,71,10,17,2,1,1,0,0,1
707,1,40,1,0.0,2,1,0,14090.4,81,11,17,1,0,0,1,0,0
692,0,36,3,79551.12,1,0,1,178267.07,70,14,14,3,1,0,1,0,0
813,1,30,1,116416.94,1,0,1,85808.22,42,13,2,3,1,1,1,1,0
850,1,37,4,88141.1,1,1,0,109659.12,75,4,18,3,0,0,1,0,1
753,1,32,6,177729.13,1,1,1,161642.08,39,5,14,2,0,0,1,0,0
850,0,32,5,0.0,1,1,1,3830.59,29,13,15,5,0,0,1,0,1
671,1,32,6,123912.78,2,1,1,146636.44,69,5,16,3,0,1,1,0,1
791,0,33,3,0.0,1,1,1,144413.92,91,8,0,2,0,0,0,0,0
624,1,80,3,0.0,1,1,1,65801.44,83,13,10,3,0,0,0,0,0
649,0,35,4,108306.44,1,1,1,192486.24,33,4,5,4,0,0,1,0,0
732,0,48,4,102962.62,1,1,0,120852.85,13,4,8,4,0,1,1,1,0
664,0,36,0,103502.22,1,1,1,146191.82,46,13,19,4,0,0,0,0,0
789,1,43,8,119654.44,2,0,1,148412.24,13,7,15,4,0,1,1,1,0
680,1,33,10,183768.47,1,1,0,164119.35,86,11,5,2,0,1,1,0,0
701,1,37,1,0.0,2,1,0,163457.55,98,5,11,1,0,0,1,0,0
684,0,25,1,0.0,2,0,1,144978.47,86,6,18,3,1,1,1,0,0
586,0,52,6,140900.97,1,1,1,67288.89,27,6,12,5,1,0,0,0,0
522,0,25,5,94049.92,2,1,0,103269.0,97,12,12,3,1,1,1,1,0
739,0,27,8,98926.4,1,1,1,106969.98,75,6,3,1,1,0,1,0,1
835,1,18,2,142872.36,1,1,1,117632.63,57,14,8,3,1,0,1,1,0
790,1,29,3,46057.96,2,1,1,189777.66,42,10,13,4,1,1,1,0,1
671,0,48,6,119769.77,1,0,1,66032.65,67,5,13,2,0,0,1,0,0
560,0,44,5,143244.97,1,1,0,98661.27,92,13,16,0,1,1,0,0,0
651,1,28,10,79562.98,1,1,1,74687.37,82,13,4,4,1,1,1,0,0
682,1,69,6,0.0,2,0,1,149604.18,37,5,18,3,0,1,0,0,0
808,1,41,0,0.0,1,1,1,79888.78,44,9,1,4,1,0,1,0,0
644,1,26,8,96659.64,2,1,1,138775.69,19,13,12,3,1,1,1,0,1
688,1,29,1,0.0,2,1,0,154695.57,74,8,10,4,1,0,1,0,0
617,0,26,2,165947.99,2,0,1,168834.38,51,4,1,4,1,1,1,0,0
738,1,33,4,92676.3,1,1,0,105817.63,94,7,0,3,0,1,1,0,0
663,1,45,5,83195.12,1,1,1,48682.1,18,8,2,5,0,0,1,0,0
515,1,48,5,129387.94,1,0,1,147955.91,69,12,11,5,0,1,1,0,0
845,0,28,9,0.0,2,1,1,56185.98,24,9,6,5,0,1,1,0,0
639,1,38,9,130233.14,1,1,1,81861.1,66,5,0,1,1,1,1,0,1
557,0,32,3,123502.53,1,1,1,69826.8,78,3,8,2,0,0,1,0,0
543,1,37,8,140894.06,2,1,1,118059.19,31,13,17,4,0,0,1,1,0
585,1,44,7,163867.86,1,1,1,112333.22,73,4,19,2,0,0,0,1,0
610,0,27,2,0.0,2,1,0,14546.76,50,10,5,4,1,1,1,0,0
727,0,18,2,93816.7,2,1,0,126172.11,96,6,8,3,1,1,1,1,0
540,0,40,8,0.0,2,1,0,3560.0,80,10,7,2,1,0,1,0,1
418,1,35,7,0.0,2,1,1,88878.15,65,11,17,2,1,0,1,0,0
660,0,32,0,114668.89,1,1,0,84605.0,32,5,14,3,0,0,0,0,0
850,1,38,5,146756.68,1,1,0,78268.61,34,9,0,2,1,1,1,1,0
618,0,46,6,150213.71,1,1,0,120668.46,15,13,13,5,0,1,1,0,0
642,1,18,5,111183.53,2,0,1,10063.75,43,11,17,3,0,0,1,1,0
850,0,40,9,99816.46,1,1,1,163989.66,72,11,18,2,1,1,0,0,0
739,1,34,9,0.0,1,1,0,60584.33,18,14,18,4,1,1,1,0,0
508,0,41,5,0.0,2,1,1,94170.84,69,3,9,1,0,0,0,0,0
667,1,41,6,0.0,2,0,0,167181.77,58,2,19,3,0,1,1,0,0
741,0,60,5,0.0,1,1,1,38914.51,60,6,5,3,0,1,0,0,0
592,1,29,7,0.0,2,1,1,91196.67,69,13,16,2,0,0,1,0,0
651,0,45,6,86714.06,1,1,0,85869.89,79,7,13,2,1,1,0,1,0
773,1,52,2,0.0,2,1,0,57337.79,46,5,12,6,1,1,1,0,1
850,1,41,8,132838.07,1,1,1,175347.28,40,1,7,4,1,0,1,0,1
550,0,42,10,128707.31,1,1,0,63092.65,50,3,9,4,0,1,1,1,0
783,1,40,6,0.0,2,1,0,109742.55,71,3,8,3,0,0,1,0,0
777,1,29,2,0.0,2,1,0,124489.88,67,12,4,2,1,1,0,0,0
659,1,29,6,123192.12,1,1,1,56971.41,23,14,3,4,1,1,1,0,0
727,1,46,3,115248.11,4,1,0,130752.01,45,4,5,3,0,1,0,1,0
603,1,38,8,59360.77,1,1,1,191457.06,45,14,5,3,1,1,1,0,0
644,1,37,9,0.0,2,1,1,96442.86,88,10,12,1,0,0,1,0,1
647,0,35,6,112668.7,1,0,1,122584.29,17,6,3,3,1,0,1,0,0
648,0,37,7,138503.51,2,1,0,57215.85,35,5,7,5,0,1,1,1,0
721,1,57,1,0.0,1,1,1,195940.96,45,1,4,3,0,1,1,0,1
524,1,29,7,0.0,2,1,1,105448.74,57,6,1,5,0,1,1,0,0
626,0,34,3,0.0,2,1,1,37870.29,94,14,8,2,1,1,1,0,0
569,1,43,7,0.0,2,1,0,52534.81,37,14,10,2,1,0,1,0,0
578,1,36,1,157267.95,2,1,0,141533.19,77,9,19,2,1,0,1,0,1
769,0,40,9,133871.05,1,1,1,50568.02,71,11,19,4,0,1,1,0,0
694,1,31,4,141989.27,2,1,0,26116.82,89,1,10,3,0,1,1,1,0
664,0,41,5,0.0,1,1,1,152054.33,95,8,6,1,0,1,0,0,0
646,1,38,7,0.0,2,1,0,1528.4,85,8,13,0,1,0,1,0,0
779,0,29,3,46388.16,3,1,0,127939.26,89,3,5,2,1,1,0,0,0
782,0,72,5,148666.99,1,1,0,2605.65,60,13,3,3,1,0,0,1,0
769,1,34,7,115101.5,1,0,0,57841.89,51,9,5,1,0,0,1,1,0
655,1,67,6,148363.38,1,1,1,186995.17,38,11,2,4,0,1,0,1,0
623,1,46,4,0.0,1,1,0,5549.11,91,13,5,1,1,0,1,0,1
705,0,39,8,144102.32,1,1,1,11682.36,19,13,2,5,0,1,0,0,1
686,1,41,5,128876.71,3,1,1,106939.34,48,11,0,3,1,0,1,0,0
678,1,36,6,118448.15,2,1,0,53172.02,91,8,17,2,0,0,1,1,0
738,1,39,5,0.0,2,1,1,114388.98,10,3,3,5,1,0,0,0,0
703,1,28,9,0.0,2,0,1,2151.17,48,10,5,3,0,1,0,0,0
554,1,42,1,0.0,2,0,1,183492.9,30,5,16,7,0,0,1,0,1
582,0,38,9,135979.01,4,1,1,76582.95,74,3,17,4,1,0,1,0,0
644,1,37,6,117271.8,2,1,0,104217.96,24,5,5,4,1,0,1,0,0
724,1,29,4,0.0,1,1,0,8982.75,13,9,1,6,1,0,0,0,0
593,1,33,1,0.0,2,0,0,9984.4,69,12,11,2,1,1,1,0,0
710,0,30,10,0.0,2,1,0,19500.1,70,4,11,2,0,0,1,0,1
631,1,35,8,129205.49,1,1,1,79146.36,29,6,3,2,1,0,1,0,0
739,0,41,8,0.0,1,1,0,191694.77,19,3,15,4,1,1,1,0,1
644,1,18,7,0.0,1,0,1,59645.24,96,3,19,2,0,0,0,0,1
652,1,35,7,104015.54,2,1,1,55207.88,43,5,9,3,0,1,1,1,0
554,1,37,3,0.0,2,1,0,166177.3,57,8,9,4,1,1,1,0,1
483,0,30,9,0.0,2,0,0,136356.97,42,14,6,1,1,0,1,0,0
669,0,42,1,103873.39,1,1,0,148611.52,70,8,13,2,0,0,0,1,0
841,0,52,3,112383.03,1,1,0,85516.37,19,3,6,4,0,1,1,1,0
662,1,34,2,117731.79,2,0,1,55120.79,63,8,11,1,0,1,1,0,0
821,1,45,0,135827.33,2,1,1,131778.58,93,13,10,0,1,1,1,1,0
783,1,38,9,114135.17,1,1,0,153269.98,74,11,16,3,1,1,1,0,0
850,0,28,9,0.0,2,1,1,164864.67,86,13,10,2,0,0,1,0,0
559,1,62,6,118756.62,1,1,1,20367.68,10,8,2,4,0,0,1,0,0
602,1,34,8,98382.72,1,1,0,39542.0,14,3,18,6,0,0,1,0,1
563,1,41,2,100520.92,1,1,1,19412.8,89,10,3,2,1,1,1,1,0
695,0,35,7,79858.13,2,1,1,127977.66,24,13,7,4,1,1,1,0,1
546,0,20,6,0.0,1,0,1,20508.85,37,10,13,3,1,0,1,0,0
719,0,76,10,95052.29,1,1,0,176244.87,32,2,19,4,1,1,1,1,0
539,1,42,1,177728.55,1,1,0,105013.63,26,10,13,5,1,1,0,1,0
632,1,71,3,83116.68,1,1,1,27597.76,22,2,15,3,1,0,0,0,0
772,1,34,7,111565.91,1,1,1,121073.23,23,9,14,5,0,0,0,1,0
708,1,40,8,83015.71,1,1,0,101089.76,20,7,11,4,0,0,0,0,1
668,0,28,1,124511.01,1,0,0,114258.18,37,6,15,4,1,0,1,1,0
738,0,67,1,130652.52,1,0,1,22762.23,51,7,19,4,1,1,1,0,0
785,1,55,5,0.0,2,1,1,7008.65,70,8,18,2,0,0,1,0,0
597,1,61,5,0.0,2,1,1,81299.17,73,12,4,1,1,0,0,0,0
531,1,37,7,121854.45,1,1,0,147521.35,40,1,11,2,1,1,1,0,0
509,1,26,10,0.0,2,1,1,6177.83,90,8,4,0,0,1,1,0,0
508,1,35,1,86893.28,1,0,0,59374.82,82,3,9,3,1,1,1,0,0
749,0,32,7,79523.13,1,0,1,157648.12,19,3,16,4,0,1,0,1,0
621,0,55,7,131033.76,1,0,1,75685.59,17,6,14,4,0,1,1,1,0
659,0,33,7,89939.62,1,1,0,136540.09,30,4,7,5,1,0,1,0,0
634,0,59,3,95727.05,1,0,0,97939.4,86,4,7,0,0,0,0,1,0
675,1,39,7,0.0,2,0,1,36267.21,68,4,7,2,0,0,1,0,0
770,1,31,3,155047.56,2,1,1,186064.34,59,10,9,2,0,0,1,0,0
736,0,29,9,0.0,2,0,0,176152.7,78,9,19,1,1,0,1,0,0
524,1,44,10,118569.03,2,0,0,82117.2,79,8,12,2,1,1,0,0,0
674,1,28,5,0.0,1,1,1,151925.25,39,3,15,6,1,1,1,0,0
700,1,44,9,0.0,2,1,0,142287.65,26,1,8,5,1,0,1,0,1
741,0,35,1,0.0,2,1,0,36557.55,84,1,15,1,1,1,1,0,0
455,1,40,1,0.0,3,0,1,129975.34,29,1,9,5,1,0,0,0,0
608,1,37,2,130461.02,1,1,0,21967.15,57,4,2,2,1,0,1,0,1
776,1,36,1,0.0,2,1,0,53477.76,82,14,13,4,1,0,1,0,0
635,1,33,1,0.0,3,0,0,178067.33,11,6,12,4,1,1,0,0,0
746,0,37,4,0.0,2,0,1,171039.56,46,4,3,3,0,1,1,0,0
692,0,47,3,0.0,2,1,0,150802.41,10,11,3,7,1,0,1,0,1
683,1,35,9,61172.04,1,0,0,82951.12,13,11,5,5,0,1,1,0,1
591,0,35,2,90194.34,2,1,0,57064.57,63,3,18,5,0,0,0,1,0
581,0,24,3,95508.2,1,1,1,45755.0,34,8,10,4,0,1,1,0,0
684,1,35,3,99967.76,1,1,1,176882.08,12,14,7,4,0,1,1,1,0
561,1,37,4,101470.29,1,0,1,88838.14,18,8,13,3,0,1,1,0,1
718,0,33,4,70541.06,1,0,0,88592.8,95,6,7,3,0,0,0,1,0
590,1,31,8,112211.61,1,1,0,26261.42,96,9,13,1,1,0,0,0,0
573,0,47,8,154543.98,1,1,0,29586.73,85,12,6,4,1,0,1,0,0
350,0,40,0,111098.85,1,1,1,172321.21,83,10,17,1,0,1,0,0,0
504,0,44,0,131873.07,2,1,1,158036.72,43,1,11,3,0,1,1,1,0
813,1,27,1,137275.36,1,0,1,115733.16,52,13,13,4,1,1,1,0,1
641,1,31,3,153316.14,1,1,0,59927.99,83,8,14,2,0,0,1,0,1
662,0,22,9,0.0,2,1,1,44377.65,31,6,17,4,1,1,1,0,0
497,1,44,2,121250.04,1,0,1,79691.4,79,1,11,1,0,1,1,0,1
716,1,31,8,109578.04,2,1,1,51503.51,11,4,9,5,1,0,1,0,0
526,0,37,5,53573.18,1,1,0,62830.97,75,5,11,3,0,0,1,0,0
760,0,34,6,58003.41,1,1,0,90346.1,41,7,7,6,0,1,0,1,0
669,0,31,6,113000.66,1,1,0,40467.82,25,8,5,4,0,0,1,0,0
655,1,27,10,0.0,2,1,0,51620.94,85,9,18,2,0,0,1,0,0
547,0,49,2,0.0,1,0,0,65466.93,10,12,0,6,0,0,0,0,0
648,0,40,5,139973.65,1,1,1,667.66,81,12,12,2,0,1,1,1,0
790,0,31,2,151290.16,1,1,1,172437.12,57,6,15,4,1,0,1,0,0
744,0,50,1,121498.11,2,0,1,106061.47,59,10,17,5,0,0,1,1,0
761,0,32,4,103515.39,2,1,1,177622.38,22,9,11,4,1,1,1,0,1
750,0,35,3,0.0,1,1,0,191520.5,24,4,4,6,1,1,1,0,0
680,1,34,9,0.0,2,1,1,95686.6,62,8,12,3,1,1,0,0,0
704,1,38,6,106687.76,1,1,0,173776.5,53,3,7,4,0,0,0,0,1
521,0,41,2,0.0,2,1,1,113089.43,17,4,5,5,1,0,0,0,0
452,0,35,8,0.0,2,1,1,149614.81,83,10,2,3,0,0,0,0,0
695,0,31,5,106089.2,1,0,0,99537.68,55,4,19,4,1,1,1,0,0
850,1,71,10,69608.14,1,1,0,97893.4,78,6,3,2,1,0,1,0,1
625,1,31,5,0.0,2,0,1,90.07,28,9,11,3,0,1,1,0,0
608,0,40,7,96202.32,1,0,0,161154.85,47,6,12,4,1,1,1,1,0
715,0,38,0,0.0,2,1,1,332.81,20,1,1,3,1,0,1,0,0
834,1,33,5,0.0,2,1,0,66285.18,52,5,18,4,1,1,0,0,1
469,1,33,1,127818.52,1,1,0,163477.22,29,9,3,5,0,1,1,0,0
480,0,40,7,0.0,1,1,0,170332.67,29,5,12,4,0,1,0,0,0
527,1,58,3,137318.42,1,1,1,126144.96,30,6,18,4,0,1,0,1,0
834,1,34,5,0.0,2,0,0,53437.1,91,3,7,3,1,0,0,0,1
583,0,40,4,55776.39,2,1,0,26920.43,66,8,7,4,0,0,1,0,0
696,1,32,4,84421.62,1,0,1,52314.71,59,10,15,4,0,0,1,1,0
606,1,32,5,83161.65,1,1,1,116885.59,83,11,10,2,0,0,0,0,0
713,0,39,10,0.0,2,1,1,126263.97,35,13,17,4,0,0,0,0,0
821,1,42,3,87807.29,2,1,1,64613.81,39,4,3,3,0,1,1,1,0
550,0,30,4,0.0,2,1,0,89216.29,82,4,0,3,1,0,1,0,0
675,0,39,6,0.0,2,0,0,83419.15,40,11,0,5,1,0,1,0,0
748,1,39,3,0.0,2,1,1,123998.52,51,12,13,3,0,1,0,0,1
606,1,40,9,95293.86,2,0,1,96985.58,77,5,3,3,1,1,0,1,0
726,1,30,7,92847.59,1,1,0,146154.06,70,14,10,1,1,1,1,1,0
547,1,30,6,0.0,2,1,1,18471.86,70,10,17,3,1,0,1,0,0
758,1,35,5,0.0,2,1,0,95009.6,79,9,15,2,1,0,1,0,1
596,1,37,2,0.0,1,0,1,121175.86,87,13,16,0,0,0,1,0,0
720,1,34,3,0.0,2,1,1,77047.78,77,8,1,0,1,1,1,0,1
674,1,37,3,0.0,1,1,0,158049.9,99,7,3,2,0,1,0,0,0
756,0,32,4,0.0,2,1,0,147040.25,26,5,2,5,1,0,1,0,0
649,1,78,4,68345.86,2,1,1,142566.75,28,9,14,5,0,1,0,1,0
613,1,28,7,76656.4,2,1,1,185483.24,60,9,1,0,0,1,1,1,0
643,1,62,9,0.0,2,0,0,155870.82,79,10,18,3,0,0,1,0,0
600,1,31,8,0.0,2,1,1,121555.51,72,10,8,3,1,1,1,0,0
735,1,39,1,60374.98,1,1,0,40223.74,84,2,9,1,1,0,0,0,1
585,0,34,1,0.0,1,1,1,75503.6,89,4,18,3,1,0,1,0,0
724,1,33,4,88046.88,1,0,1,186942.49,39,8,4,5,1,1,1,1,0
635,1,29,2,0.0,2,0,0,117173.8,34,13,13,3,1,1,1,0,1
472,1,19,9,0.0,2,1,0,3453.4,84,14,9,2,0,1,1,0,0
590,1,36,1,0.0,2,1,0,48876.84,80,1,15,2,0,1,0,0,0
651,0,63,8,129968.67,1,1,1,11830.53,35,13,5,2,1,0,1,0,1
686,0,39,4,157731.6,2,1,0,162820.6,65,5,7,3,1,0,1,1,0
606,1,32,6,0.0,2,0,1,36540.63,31,8,1,5,0,1,1,0,0
781,1,33,3,89276.48,1,1,0,6959.0,98,2,17,1,0,0,0,0,0
593,1,45,4,138825.19,1,0,0,10828.78,28,2,19,6,1,0,0,0,0
793,1,63,4,103729.79,2,1,1,80272.06,40,13,7,4,0,0,1,0,0
791,0,31,10,75499.24,1,1,0,22184.14,35,8,4,3,0,0,1,0,0
850,1,68,5,169445.4,1,1,1,186335.07,51,10,16,3,0,0,0,0,0
698,0,57,9,111359.55,2,1,0,105715.01,50,12,15,2,0,1,0,0,0
846,0,34,10,142388.61,2,0,1,68393.64,32,9,4,4,1,0,1,0,0
765,1,42,4,123311.39,2,1,1,82868.34,56,7,16,3,0,1,1,0,0
574,1,52,7,115532.52,1,1,0,196257.67,22,8,3,4,1,0,0,0,1
617,0,51,10,167273.71,1,0,0,93439.75,98,5,0,0,1,0,0,1,0
581,1,25,5,77886.53,2,1,0,150319.49,75,1,5,2,1,0,1,0,0
710,1,37,6,135795.63,1,0,1,46523.6,75,4,0,2,1,1,1,1,0
550,1,32,8,97514.07,1,1,1,199138.84,25,2,3,3,1,1,0,0,0
533,1,51,6,127545.56,2,0,0,79559.02,82,3,1,3,1,1,0,1,0
779,1,49,9,106160.37,1,0,0,116893.87,37,12,12,4,1,1,1,0,0
763,0,23,2,0.0,2,1,0,153983.99,86,3,13,1,0,0,1,0,0
563,0,36,4,143680.47,2,1,1,63531.19,44,9,16,3,1,1,1,0,1
678,1,38,3,124483.53,1,1,0,126253.31,50,13,10,4,0,1,1,0,1
644,0,31,5,86006.3,1,1,1,73922.95,86,10,2,3,0,0,1,0,1
682,0,43,7,111094.05,2,1,1,64679.3,40,4,6,5,1,1,1,1,0
625,1,22,9,0.0,2,1,0,157072.91,94,2,9,4,1,0,1,0,0
733,1,36,1,0.0,2,0,1,108377.82,41,3,10,2,0,0,1,0,1
512,0,30,6,0.0,2,1,0,88827.31,63,3,9,2,1,0,1,0,0
642,0,41,7,115171.71,1,1,1,37674.47,81,14,7,0,0,0,1,0,0
737,0,22,10,111543.26,2,0,0,106327.85,68,7,4,4,0,1,1,1,0
575,0,57,8,137936.94,1,1,1,84475.13,50,8,1,3,0,0,1,0,0
543,0,37,3,122304.65,2,0,0,33998.7,75,13,14,4,0,0,0,1,0
521,1,41,8,120586.54,1,0,1,20491.15,63,11,15,1,1,1,1,1,0
637,1,32,3,0.0,2,1,1,197827.06,49,13,3,2,0,1,0,0,0
714,1,40,9,46520.69,1,1,1,96687.25,37,6,15,3,1,1,1,0,0
726,0,56,2,105473.74,1,1,1,46044.7,46,4,11,4,1,0,1,0,1
680,0,34,7,0.0,2,1,0,98949.85,74,6,13,3,1,1,1,0,1
812,1,39,5,115730.71,3,1,1,185599.34,83,13,11,0,0,0,1,1,0
757,1,30,3,145396.49,1,0,1,198341.15,64,11,15,2,0,0,1,0,1
710,1,62,3,131078.42,2,1,0,119348.76,13,1,15,6,1,1,1,0,1
516,0,47,9,128298.74,1,0,0,149614.17,19,13,11,6,0,1,1,1,0
803,0,40,6,165526.71,1,1,0,12328.08,56,10,1,4,1,1,1,0,0
560,0,38,5,83714.41,1,1,1,33245.97,84,8,13,2,1,1,1,0,0
679,0,36,3,0.0,2,1,1,2243.41,23,1,10,3,0,1,1,0,0
526,1,32,7,125540.05,1,0,0,86786.41,47,5,8,5,1,1,1,0,0
485,1,41,2,100254.76,2,1,1,12706.67,21,2,6,3,1,1,1,0,0
625,0,36,3,0.0,2,1,0,41295.1,54,6,11,2,1,1,1,0,0
773,1,43,7,138150.57,1,1,1,177357.16,26,9,16,4,1,0,1,0,1
530,0,45,1,0.0,1,0,1,190663.89,89,5,8,1,1,0,0,0,0
616,0,43,7,95984.21,1,0,1,115262.54,44,4,5,4,1,0,1,1,0
651,1,23,10,0.0,2,1,1,170099.23,75,14,11,2,1,0,1,0,0
586,1,38,2,136858.42,1,0,1,189143.94,84,2,19,3,1,1,1,1,0
607,1,29,7,102609.0,1,1,0,163257.44,50,12,9,4,0,0,0,1,0
724,1,39,3,0.0,2,0,1,95562.81,76,3,8,3,0,1,1,0,1
733,1,64,3,0.0,2,1,1,75272.63,38,6,11,3,1,1,1,0,0
667,1,70,3,77356.92,2,1,1,20881.96,27,8,0,5,0,0,0,1,0
700,0,32,8,110923.15,2,1,1,161845.81,29,14,1,4,1,0,0,0,0
659,1,78,2,151675.65,1,0,1,49978.67,23,8,18,4,1,0,1,0,1
710,1,22,8,0.0,3,1,0,107292.91,43,5,0,3,0,0,0,0,1
760,1,37,7,0.0,1,0,0,32863.24,58,5,15,5,0,0,0,0,0
677,0,25,3,0.0,2,1,0,179608.96,63,10,15,3,1,1,1,0,0
798,0,29,8,80204.11,2,1,0,70223.22,40,14,17,3,1,1,0,1,0
758,1,35,7,0.0,2,1,0,77951.84,67,13,17,3,1,0,0,0,0
715,1,45,4,0.0,2,1,1,55043.93,51,3,12,3,0,0,1,0,0
752,1,32,9,115587.49,2,0,1,101677.46,67,7,11,2,0,1,1,1,0
586,1,46,8,106968.96,1,1,1,79366.98,91,13,8,4,1,1,0,1,0
818,1,36,4,0.0,2,1,1,8037.03,39,6,4,2,1,1,1,0,0
490,0,41,0,139659.04,1,1,1,176254.12,34,1,8,6,1,0,0,1,0
610,0,69,5,86038.21,3,0,0,192743.06,72,4,12,2,0,1,1,1,0
627,1,24,5,102773.2,2,1,0,56793.02,28,6,15,5,1,1,1,1,0
533,0,35,8,0.0,2,1,1,187900.12,81,11,9,2,1,0,0,0,0
708,0,51,8,70754.18,1,1,1,92920.04,17,6,15,5,1,0,1,0,0
681,1,59,4,122781.51,1,0,1,140166.95,12,11,13,3,1,0,0,0,0
690,1,21,8,0.0,2,1,1,155782.89,76,14,1,0,1,0,1,0,0
656,1,68,7,153545.11,1,1,1,186574.68,95,12,18,2,0,1,1,1,0
